#Time(s),T0(K),B(T),S/T(microV/K^2),T+_X(V),T+_Y(V),T+_R(V),T+_phase(V),T-_X(V),T-_Y(V),T-_R(V),T-_phase(V),VS_X(V),VS_Y(V),VS_R(V),VS_phase(V),T+_DC(V),T-_DC(V),VS_DC(V),f(Hz),I_R(A),I_offset(A),R_heater(Ohm),Stable?
6.9887000E+4,5.0517300E+1,1.0000000E-4,6.1691446E-2,5.0084709E-6,1.4493303E-6,5.2139562E-6,1.6139164E+1,-3.7258599E-6,-3.1412609E-7,3.7390784E-6,-1.7518081E+2,9.8083590E-7,1.0984108E-6,1.4725981E-6,4.8236449E+1,-8.9719589E-6,2.4867777E-5,9.4393617E-6,5.0000000E-1,3.9232643E-4,1.6166973E-7,5.1000000E+3,1.0000000E+0
6.9888000E+4,5.0513600E+1,1.0000000E-4,6.1692285E-2,5.0084709E-6,1.4493303E-6,5.2139562E-6,1.6139164E+1,-3.7258599E-6,-3.1412609E-7,3.7390784E-6,-1.7518081E+2,9.8083590E-7,1.0984108E-6,1.4725981E-6,4.8236449E+1,-8.9719589E-6,2.4867777E-5,9.4393617E-6,5.0000000E-1,3.9232643E-4,1.6166973E-7,5.1000000E+3,1.0000000E+0
6.9889000E+4,5.0507800E+1,1.0000000E-4,6.2007754E-2,4.9954318E-6,1.4625869E-6,5.2051416E-6,1.6319233E+1,-3.7415167E-6,-3.0379339E-7,3.7538297E-6,-1.7535804E+2,9.8292027E-7,1.1072945E-6,1.4806193E-6,4.8405260E+1,-8.9803920E-6,2.4858546E-5,9.4144838E-6,5.0000000E-1,3.9232696E-4,1.6198137E-7,5.1000000E+3,1.0000000E+0
6.9890000E+4,5.0504200E+1,1.0000000E-4,6.2008574E-2,4.9954318E-6,1.4625869E-6,5.2051416E-6,1.6319233E+1,-3.7415167E-6,-3.0379339E-7,3.7538297E-6,-1.7535804E+2,9.8292027E-7,1.1072945E-6,1.4806193E-6,4.8405260E+1,-8.9803920E-6,2.4858546E-5,9.4144838E-6,5.0000000E-1,3.9232696E-4,1.6198137E-7,5.1000000E+3,1.0000000E+0
6.9891000E+4,5.0502300E+1,1.0000000E-4,6.1612041E-2,5.0215758E-6,1.4349739E-6,5.2225830E-6,1.5947906E+1,-3.7294886E-6,-3.2330946E-7,3.7434762E-6,-1.7504541E+2,9.7125416E-7,1.1076403E-6,1.4731605E-6,4.8753519E+1,-9.0359268E-6,2.4876955E-5,9.4187097E-6,5.0000000E-1,3.9232821E-4,1.6213047E-7,5.1000000E+3,1.0000000E+0
6.9892000E+4,5.0496500E+1,1.0000000E-4,6.1613354E-2,5.0215758E-6,1.4349739E-6,5.2225830E-6,1.5947906E+1,-3.7294886E-6,-3.2330946E-7,3.7434762E-6,-1.7504541E+2,9.7125416E-7,1.1076403E-6,1.4731605E-6,4.8753519E+1,-9.0359268E-6,2.4876955E-5,9.4187097E-6,5.0000000E-1,3.9232821E-4,1.6213047E-7,5.1000000E+3,1.0000000E+0
6.9893000E+4,5.0492600E+1,1.0000000E-4,6.1793177E-2,5.0067124E-6,1.4273679E-6,5.2062028E-6,1.5912366E+1,-3.7284350E-6,-3.3577901E-7,3.7435244E-6,-1.7485388E+2,9.8692413E-7,1.0961980E-6,1.4750150E-6,4.8002799E+1,-9.0323458E-6,2.4852257E-5,9.4165443E-6,5.0000000E-1,3.9232820E-4,1.5960408E-7,5.1000000E+3,1.0000000E+0
6.9894000E+4,5.0488800E+1,1.0000000E-4,6.1794040E-2,5.0067124E-6,1.4273679E-6,5.2062028E-6,1.5912366E+1,-3.7284350E-6,-3.3577901E-7,3.7435244E-6,-1.7485388E+2,9.8692413E-7,1.0961980E-6,1.4750150E-6,4.8002799E+1,-9.0323458E-6,2.4852257E-5,9.4165443E-6,5.0000000E-1,3.9232820E-4,1.5960408E-7,5.1000000E+3,1.0000000E+0
6.9895000E+4,5.0484900E+1,1.0000000E-4,6.2116897E-2,5.0113191E-6,1.4480264E-6,5.2163300E-6,1.6116710E+1,-3.7274241E-6,-3.2834076E-7,3.7418575E-6,-1.7496593E+2,9.8844216E-7,1.1065338E-6,1.4837234E-6,4.8226291E+1,-8.9966482E-6,2.4868408E-5,9.4155315E-6,5.0000000E-1,3.9232891E-4,1.5945358E-7,5.1000000E+3,1.0000000E+0
6.9896000E+4,5.0483100E+1,1.0000000E-4,6.2117308E-2,5.0113191E-6,1.4480264E-6,5.2163300E-6,1.6116710E+1,-3.7274241E-6,-3.2834076E-7,3.7418575E-6,-1.7496593E+2,9.8844216E-7,1.1065338E-6,1.4837234E-6,4.8226291E+1,-8.9966482E-6,2.4868408E-5,9.4155315E-6,5.0000000E-1,3.9232891E-4,1.5945358E-7,5.1000000E+3,1.0000000E+0
6.9897000E+4,5.0477300E+1,1.0000000E-4,6.1600661E-2,4.9935381E-6,1.4225968E-6,5.1922254E-6,1.5901593E+1,-3.7483593E-6,-3.3572945E-7,3.7633644E-6,-1.7488184E+2,9.8147138E-7,1.0960630E-6,1.4712716E-6,4.8157094E+1,-8.9663197E-6,2.4909433E-5,9.4458205E-6,5.0000000E-1,3.9232989E-4,1.5951477E-7,5.1000000E+3,1.0000000E+0
6.9898000E+4,5.0473400E+1,1.0000000E-4,6.1601544E-2,4.9935381E-6,1.4225968E-6,5.1922254E-6,1.5901593E+1,-3.7483593E-6,-3.3572945E-7,3.7633644E-6,-1.7488184E+2,9.8147138E-7,1.0960630E-6,1.4712716E-6,4.8157094E+1,-8.9663197E-6,2.4909433E-5,9.4458205E-6,5.0000000E-1,3.9232989E-4,1.5951477E-7,5.1000000E+3,1.0000000E+0
6.9899000E+4,5.0469700E+1,1.0000000E-4,6.1317839E-2,5.0037984E-6,1.4425078E-6,5.2075741E-6,1.6081349E+1,-3.7388333E-6,-3.2287145E-7,3.7527484E-6,-1.7506440E+2,9.7474432E-7,1.0934256E-6,1.4648229E-6,4.8284299E+1,-8.9656934E-6,2.4954637E-5,9.4667892E-6,5.0000000E-1,3.9233036E-4,1.5898793E-7,5.1000000E+3,1.0000000E+0
6.9900000E+4,5.0465800E+1,1.0000000E-4,6.1318717E-2,5.0037984E-6,1.4425078E-6,5.2075741E-6,1.6081349E+1,-3.7388333E-6,-3.2287145E-7,3.7527484E-6,-1.7506440E+2,9.7474432E-7,1.0934256E-6,1.4648229E-6,4.8284299E+1,-8.9656934E-6,2.4954637E-5,9.4667892E-6,5.0000000E-1,3.9233036E-4,1.5898793E-7,5.1000000E+3,1.0000000E+0
6.9901000E+4,5.0461900E+1,1.0000000E-4,6.1676094E-2,4.9990700E-6,1.4352540E-6,5.2010244E-6,1.6018995E+1,-3.7429888E-6,-3.2876539E-7,3.7573996E-6,-1.7498031E+2,9.7794163E-7,1.1017957E-6,1.4732018E-6,4.8408096E+1,-8.9352927E-6,2.4916369E-5,9.5021911E-6,5.0000000E-1,3.9232992E-4,1.5787412E-7,5.1000000E+3,1.0000000E+0
6.9902000E+4,5.0460000E+1,1.0000000E-4,6.1676525E-2,4.9990700E-6,1.4352540E-6,5.2010244E-6,1.6018995E+1,-3.7429888E-6,-3.2876539E-7,3.7573996E-6,-1.7498031E+2,9.7794163E-7,1.1017957E-6,1.4732018E-6,4.8408096E+1,-8.9352927E-6,2.4916369E-5,9.5021911E-6,5.0000000E-1,3.9232992E-4,1.5787412E-7,5.1000000E+3,1.0000000E+0
6.9903000E+4,5.0456200E+1,1.0000000E-4,6.1570253E-2,5.0048356E-6,1.4391031E-6,5.2076288E-6,1.6042195E+1,-3.7424322E-6,-3.1952931E-7,3.7560482E-6,-1.7511991E+2,9.8021028E-7,1.0972418E-6,1.4713096E-6,4.8224303E+1,-8.9799659E-6,2.4817747E-5,9.4387657E-6,5.0000000E-1,3.9232938E-4,1.5675038E-7,5.1000000E+3,1.0000000E+0
6.9904000E+4,5.0452400E+1,1.0000000E-4,6.1571113E-2,5.0048356E-6,1.4391031E-6,5.2076288E-6,1.6042195E+1,-3.7424322E-6,-3.1952931E-7,3.7560482E-6,-1.7511991E+2,9.8021028E-7,1.0972418E-6,1.4713096E-6,4.8224303E+1,-8.9799659E-6,2.4817747E-5,9.4387657E-6,5.0000000E-1,3.9232938E-4,1.5675038E-7,5.1000000E+3,1.0000000E+0
6.9905000E+4,5.0448500E+1,1.0000000E-4,6.1832906E-2,5.0105354E-6,1.4433079E-6,5.2142691E-6,1.6069291E+1,-3.7179508E-6,-3.2120552E-7,3.7318000E-6,-1.7506230E+2,9.8390801E-7,1.0984667E-6,1.4746878E-6,4.8148866E+1,-9.0084388E-6,2.4778245E-5,9.3966303E-6,5.0000000E-1,3.9233037E-4,1.5546802E-7,5.1000000E+3,1.0000000E+0
6.9906000E+4,5.0442700E+1,1.0000000E-4,6.1834224E-2,5.0105354E-6,1.4433079E-6,5.2142691E-6,1.6069291E+1,-3.7179508E-6,-3.2120552E-7,3.7318000E-6,-1.7506230E+2,9.8390801E-7,1.0984667E-6,1.4746878E-6,4.8148866E+1,-9.0084388E-6,2.4778245E-5,9.3966303E-6,5.0000000E-1,3.9233037E-4,1.5546802E-7,5.1000000E+3,1.0000000E+0
6.9907000E+4,5.0440800E+1,1.0000000E-4,6.1766949E-2,4.9928832E-6,1.4544836E-6,5.2004235E-6,1.6241441E+1,-3.7508220E-6,-3.0969387E-7,3.7635855E-6,-1.7527997E+2,9.8229460E-7,1.1010383E-6,1.4755298E-6,4.8262158E+1,-9.0149720E-6,2.4793053E-5,9.4219600E-6,5.0000000E-1,3.9233115E-4,1.5536360E-7,5.1000000E+3,1.0000000E+0
6.9908000E+4,5.0437000E+1,1.0000000E-4,6.1767811E-2,4.9928832E-6,1.4544836E-6,5.2004235E-6,1.6241441E+1,-3.7508220E-6,-3.0969387E-7,3.7635855E-6,-1.7527997E+2,9.8229460E-7,1.1010383E-6,1.4755298E-6,4.8262158E+1,-9.0149720E-6,2.4793053E-5,9.4219600E-6,5.0000000E-1,3.9233115E-4,1.5536360E-7,5.1000000E+3,1.0000000E+0
6.9909000E+4,5.0433100E+1,1.0000000E-4,6.1857186E-2,5.0141441E-6,1.4299888E-6,5.2140683E-6,1.5917673E+1,-3.7211910E-6,-3.3324697E-7,3.7360830E-6,-1.7488259E+2,9.8140558E-7,1.1027999E-6,1.4762536E-6,4.8333421E+1,-8.9744083E-6,2.4876397E-5,9.4158389E-6,5.0000000E-1,3.9233063E-4,1.5544738E-7,5.1000000E+3,1.0000000E+0
6.9910000E+4,5.0427500E+1,1.0000000E-4,6.1858458E-2,5.0141441E-6,1.4299888E-6,5.2140683E-6,1.5917673E+1,-3.7211910E-6,-3.3324697E-7,3.7360830E-6,-1.7488259E+2,9.8140558E-7,1.1027999E-6,1.4762536E-6,4.8333421E+1,-8.9744083E-6,2.4876397E-5,9.4158389E-6,5.0000000E-1,3.9233063E-4,1.5544738E-7,5.1000000E+3,1.0000000E+0
6.9911000E+4,5.0425600E+1,1.0000000E-4,6.1972043E-2,5.0145328E-6,1.4542825E-6,5.2211567E-6,1.6172876E+1,-3.7315958E-6,-3.1536740E-7,3.7448984E-6,-1.7516926E+2,9.8004575E-7,1.1102415E-6,1.4809206E-6,4.8564124E+1,-8.9677889E-6,2.4915168E-5,9.4482792E-6,5.0000000E-1,3.9233060E-4,1.5494762E-7,5.1000000E+3,1.0000000E+0
6.9912000E+4,5.0419900E+1,1.0000000E-4,6.1973340E-2,5.0145328E-6,1.4542825E-6,5.2211567E-6,1.6172876E+1,-3.7315958E-6,-3.1536740E-7,3.7448984E-6,-1.7516926E+2,9.8004575E-7,1.1102415E-6,1.4809206E-6,4.8564124E+1,-8.9677889E-6,2.4915168E-5,9.4482792E-6,5.0000000E-1,3.9233060E-4,1.5494762E-7,5.1000000E+3,1.0000000E+0
6.9913000E+4,5.0417900E+1,1.0000000E-4,6.1872313E-2,4.9905816E-6,1.4571243E-6,5.1989533E-6,1.6276477E+1,-3.7484711E-6,-3.2698398E-7,3.7627057E-6,-1.7501463E+2,9.7817876E-7,1.1077588E-6,1.4778238E-6,4.8554690E+1,-8.9933863E-6,2.4909871E-5,9.4488962E-6,5.0000000E-1,3.9233156E-4,1.5588626E-7,5.1000000E+3,1.0000000E+0
6.9914000E+4,5.0412200E+1,1.0000000E-4,6.1873609E-2,4.9905816E-6,1.4571243E-6,5.1989533E-6,1.6276477E+1,-3.7484711E-6,-3.2698398E-7,3.7627057E-6,-1.7501463E+2,9.7817876E-7,1.1077588E-6,1.4778238E-6,4.8554690E+1,-8.9933863E-6,2.4909871E-5,9.4488962E-6,5.0000000E-1,3.9233156E-4,1.5588626E-7,5.1000000E+3,1.0000000E+0
6.9915000E+4,5.0410300E+1,1.0000000E-4,6.1526680E-2,4.9801963E-6,1.4516651E-6,5.1874547E-6,1.6250745E+1,-3.7572594E-6,-3.2693451E-7,3.7714565E-6,-1.7502699E+2,9.7060875E-7,1.1027869E-6,1.4690882E-6,4.8647646E+1,-8.9588668E-6,2.4902644E-5,9.4311847E-6,5.0000000E-1,3.9233236E-4,1.5537275E-7,5.1000000E+3,1.0000000E+0
6.9916000E+4,5.0406600E+1,1.0000000E-4,6.1527516E-2,4.9801963E-6,1.4516651E-6,5.1874547E-6,1.6250745E+1,-3.7572594E-6,-3.2693451E-7,3.7714565E-6,-1.7502699E+2,9.7060875E-7,1.1027869E-6,1.4690882E-6,4.8647646E+1,-8.9588668E-6,2.4902644E-5,9.4311847E-6,5.0000000E-1,3.9233236E-4,1.5537275E-7,5.1000000E+3,1.0000000E+0
6.9917000E+4,5.0400900E+1,1.0000000E-4,6.1726884E-2,5.0218162E-6,1.4414935E-6,5.2246092E-6,1.6015927E+1,-3.7292879E-6,-3.4898282E-7,3.7455811E-6,-1.7465389E+2,9.8777037E-7,1.0973274E-6,1.4764206E-6,4.8007719E+1,-8.9038908E-6,2.4951731E-5,9.4735506E-6,5.0000000E-1,3.9233207E-4,1.5666541E-7,5.1000000E+3,1.0000000E+0
6.9918000E+4,5.0398900E+1,1.0000000E-4,6.1727338E-2,5.0218162E-6,1.4414935E-6,5.2246092E-6,1.6015927E+1,-3.7292879E-6,-3.4898282E-7,3.7455811E-6,-1.7465389E+2,9.8777037E-7,1.0973274E-6,1.4764206E-6,4.8007719E+1,-8.9038908E-6,2.4951731E-5,9.4735506E-6,5.0000000E-1,3.9233207E-4,1.5666541E-7,5.1000000E+3,1.0000000E+0
6.9919000E+4,5.0395100E+1,1.0000000E-4,6.1256625E-2,5.0065576E-6,1.4293435E-6,5.2065960E-6,1.5933740E+1,-3.7352412E-6,-3.5595017E-7,3.7521630E-6,-1.7455643E+2,9.7450723E-7,1.0918319E-6,1.4634758E-6,4.8249709E+1,-8.9097372E-6,2.4993822E-5,9.4928476E-6,5.0000000E-1,3.9233402E-4,1.5586099E-7,5.1000000E+3,1.0000000E+0
6.9920000E+4,5.0389400E+1,1.0000000E-4,6.1257908E-2,5.0065576E-6,1.4293435E-6,5.2065960E-6,1.5933740E+1,-3.7352412E-6,-3.5595017E-7,3.7521630E-6,-1.7455643E+2,9.7450723E-7,1.0918319E-6,1.4634758E-6,4.8249709E+1,-8.9097372E-6,2.4993822E-5,9.4928476E-6,5.0000000E-1,3.9233402E-4,1.5586099E-7,5.1000000E+3,1.0000000E+0
6.9921000E+4,5.0385500E+1,1.0000000E-4,6.1716661E-2,4.9903180E-6,1.4342169E-6,5.1923262E-6,1.6034646E+1,-3.7467886E-6,-3.3834718E-7,3.7620346E-6,-1.7484000E+2,9.8027945E-7,1.0997608E-6,1.4732351E-6,4.8287562E+1,-8.9141284E-6,2.5057273E-5,9.5577189E-6,5.0000000E-1,3.9233396E-4,1.5437138E-7,5.1000000E+3,1.0000000E+0
6.9922000E+4,5.0383500E+1,1.0000000E-4,6.1717115E-2,4.9903180E-6,1.4342169E-6,5.1923262E-6,1.6034646E+1,-3.7467886E-6,-3.3834718E-7,3.7620346E-6,-1.7484000E+2,9.8027945E-7,1.0997608E-6,1.4732351E-6,4.8287562E+1,-8.9141284E-6,2.5057273E-5,9.5577189E-6,5.0000000E-1,3.9233396E-4,1.5437138E-7,5.1000000E+3,1.0000000E+0
6.9923000E+4,5.0379800E+1,1.0000000E-4,6.1573300E-2,5.0088362E-6,1.4250860E-6,5.2076203E-6,1.5881816E+1,-3.7334796E-6,-3.5018463E-7,3.7498665E-6,-1.7464157E+2,9.7712172E-7,1.0991945E-6,1.4707125E-6,4.8364714E+1,-8.9088664E-6,2.5057832E-5,9.5530041E-6,5.0000000E-1,3.9233358E-4,1.5512347E-7,5.1000000E+3,1.0000000E+0
6.9924000E+4,5.0374000E+1,1.0000000E-4,6.1574612E-2,5.0088362E-6,1.4250860E-6,5.2076203E-6,1.5881816E+1,-3.7334796E-6,-3.5018463E-7,3.7498665E-6,-1.7464157E+2,9.7712172E-7,1.0991945E-6,1.4707125E-6,4.8364714E+1,-8.9088664E-6,2.5057832E-5,9.5530041E-6,5.0000000E-1,3.9233358E-4,1.5512347E-7,5.1000000E+3,1.0000000E+0
6.9925000E+4,5.0370200E+1,1.0000000E-4,6.2010863E-2,4.9864194E-6,1.4345231E-6,5.1886641E-6,1.6049787E+1,-3.7443982E-6,-3.4202846E-7,3.7599868E-6,-1.7478086E+2,9.7834341E-7,1.1095599E-6,1.4792833E-6,4.8596085E+1,-8.8342582E-6,2.5128098E-5,9.5337955E-6,5.0000000E-1,3.9233357E-4,1.5457408E-7,5.1000000E+3,1.0000000E+0
6.9926000E+4,5.0368300E+1,1.0000000E-4,6.2011296E-2,4.9864194E-6,1.4345231E-6,5.1886641E-6,1.6049787E+1,-3.7443982E-6,-3.4202846E-7,3.7599868E-6,-1.7478086E+2,9.7834341E-7,1.1095599E-6,1.4792833E-6,4.8596085E+1,-8.8342582E-6,2.5128098E-5,9.5337955E-6,5.0000000E-1,3.9233357E-4,1.5457408E-7,5.1000000E+3,1.0000000E+0
6.9927000E+4,5.0362500E+1,1.0000000E-4,6.1880014E-2,5.0016616E-6,1.4616122E-6,5.2108473E-6,1.6289700E+1,-3.7409242E-6,-3.2849540E-7,3.7553193E-6,-1.7498166E+2,9.7752023E-7,1.1092142E-6,1.4784796E-6,4.8611152E+1,-8.8419137E-6,2.5124946E-5,9.5400820E-6,5.0000000E-1,3.9233377E-4,1.5400359E-7,5.1000000E+3,1.0000000E+0
6.9928000E+4,5.0358600E+1,1.0000000E-4,6.1880900E-2,5.0016616E-6,1.4616122E-6,5.2108473E-6,1.6289700E+1,-3.7409242E-6,-3.2849540E-7,3.7553193E-6,-1.7498166E+2,9.7752023E-7,1.1092142E-6,1.4784796E-6,4.8611152E+1,-8.8419137E-6,2.5124946E-5,9.5400820E-6,5.0000000E-1,3.9233377E-4,1.5400359E-7,5.1000000E+3,1.0000000E+0
6.9929000E+4,5.0356800E+1,1.0000000E-4,6.1310419E-2,5.0076246E-6,1.4414245E-6,5.2109508E-6,1.6058250E+1,-3.7457284E-6,-3.3921647E-7,3.7610569E-6,-1.7482536E+2,9.7239994E-7,1.0974329E-6,1.4662607E-6,4.8456881E+1,-8.8449684E-6,2.5120801E-5,9.5571019E-6,5.0000000E-1,3.9233398E-4,1.5353750E-7,5.1000000E+3,1.0000000E+0
6.9930000E+4,5.0352900E+1,1.0000000E-4,6.1311298E-2,5.0076246E-6,1.4414245E-6,5.2109508E-6,1.6058250E+1,-3.7457284E-6,-3.3921647E-7,3.7610569E-6,-1.7482536E+2,9.7239994E-7,1.0974329E-6,1.4662607E-6,4.8456881E+1,-8.8449684E-6,2.5120801E-5,9.5571019E-6,5.0000000E-1,3.9233398E-4,1.5353750E-7,5.1000000E+3,1.0000000E+0
6.9931000E+4,5.0347200E+1,1.0000000E-4,6.1695324E-2,4.9861690E-6,1.4213489E-6,5.1847965E-6,1.5910642E+1,-3.7537529E-6,-3.5676331E-7,3.7706685E-6,-1.7457082E+2,9.8196531E-7,1.0981506E-6,1.4731567E-6,4.8196946E+1,-8.8058156E-6,2.5096580E-5,9.5331343E-6,5.0000000E-1,3.9233610E-4,1.5433305E-7,5.1000000E+3,1.0000000E+0
6.9932000E+4,5.0345200E+1,1.0000000E-4,6.1695777E-2,4.9861690E-6,1.4213489E-6,5.1847965E-6,1.5910642E+1,-3.7537529E-6,-3.5676331E-7,3.7706685E-6,-1.7457082E+2,9.8196531E-7,1.0981506E-6,1.4731567E-6,4.8196946E+1,-8.8058156E-6,2.5096580E-5,9.5331343E-6,5.0000000E-1,3.9233610E-4,1.5433305E-7,5.1000000E+3,1.0000000E+0
6.9933000E+4,5.0339400E+1,1.0000000E-4,6.1952138E-2,4.9851287E-6,1.4367918E-6,5.1880515E-6,1.6077807E+1,-3.7447735E-6,-3.4293725E-7,3.7604434E-6,-1.7476759E+2,9.8512635E-7,1.1013807E-6,1.4776716E-6,4.8189065E+1,-8.8121439E-6,2.5126233E-5,9.5501030E-6,5.0000000E-1,3.9233457E-4,1.5283242E-7,5.1000000E+3,1.0000000E+0
6.9934000E+4,5.0335600E+1,1.0000000E-4,6.1953003E-2,4.9851287E-6,1.4367918E-6,5.1880515E-6,1.6077807E+1,-3.7447735E-6,-3.4293725E-7,3.7604434E-6,-1.7476759E+2,9.8512635E-7,1.1013807E-6,1.4776716E-6,4.8189065E+1,-8.8121439E-6,2.5126233E-5,9.5501030E-6,5.0000000E-1,3.9233457E-4,1.5283242E-7,5.1000000E+3,1.0000000E+0
6.9935000E+4,5.0331700E+1,1.0000000E-4,6.1923761E-2,5.0105157E-6,1.4507297E-6,5.2163094E-6,1.6147686E+1,-3.7244672E-6,-3.2504807E-7,3.7386243E-6,-1.7501222E+2,9.8266999E-7,1.1035408E-6,1.4776477E-6,4.8315894E+1,-8.7600993E-6,2.5169586E-5,9.5563987E-6,5.0000000E-1,3.9233351E-4,1.5401874E-7,5.1000000E+3,1.0000000E+0
6.9936000E+4,5.0327900E+1,1.0000000E-4,6.1924626E-2,5.0105157E-6,1.4507297E-6,5.2163094E-6,1.6147686E+1,-3.7244672E-6,-3.2504807E-7,3.7386243E-6,-1.7501222E+2,9.8266999E-7,1.1035408E-6,1.4776477E-6,4.8315894E+1,-8.7600993E-6,2.5169586E-5,9.5563987E-6,5.0000000E-1,3.9233351E-4,1.5401874E-7,5.1000000E+3,1.0000000E+0
6.9937000E+4,5.0326100E+1,1.0000000E-4,6.1772012E-2,5.0012170E-6,1.4517374E-6,5.2076591E-6,1.6186788E+1,-3.7366601E-6,-3.1845922E-7,3.7502060E-6,-1.7512870E+2,9.8342069E-7,1.0983580E-6,1.4742817E-6,4.8160156E+1,-8.7407650E-6,2.5165942E-5,9.5819309E-6,5.0000000E-1,3.9233296E-4,1.5503031E-7,5.1000000E+3,1.0000000E+0
6.9938000E+4,5.0320200E+1,1.0000000E-4,6.1773351E-2,5.0012170E-6,1.4517374E-6,5.2076591E-6,1.6186788E+1,-3.7366601E-6,-3.1845922E-7,3.7502060E-6,-1.7512870E+2,9.8342069E-7,1.0983580E-6,1.4742817E-6,4.8160156E+1,-8.7407650E-6,2.5165942E-5,9.5819309E-6,5.0000000E-1,3.9233296E-4,1.5503031E-7,5.1000000E+3,1.0000000E+0
6.9939000E+4,5.0318300E+1,1.0000000E-4,6.2132537E-2,4.9968444E-6,1.4666501E-6,5.2076402E-6,1.6357769E+1,-3.7506737E-6,-2.9887728E-7,3.7625631E-6,-1.7544394E+2,9.7736224E-7,1.1170476E-6,1.4842615E-6,4.8815655E+1,-8.7883044E-6,2.5050656E-5,9.5520145E-6,5.0000000E-1,3.9233448E-4,1.5539277E-7,5.1000000E+3,1.0000000E+0
6.9940000E+4,5.0314400E+1,1.0000000E-4,6.2133427E-2,4.9968444E-6,1.4666501E-6,5.2076402E-6,1.6357769E+1,-3.7506737E-6,-2.9887728E-7,3.7625631E-6,-1.7544394E+2,9.7736224E-7,1.1170476E-6,1.4842615E-6,4.8815655E+1,-8.7883044E-6,2.5050656E-5,9.5520145E-6,5.0000000E-1,3.9233448E-4,1.5539277E-7,5.1000000E+3,1.0000000E+0
6.9941000E+4,5.0308700E+1,1.0000000E-4,6.1801626E-2,5.0342100E-6,1.4449145E-6,5.2374659E-6,1.6014491E+1,-3.7199760E-6,-3.4177843E-7,3.7356438E-6,-1.7475060E+2,9.8058902E-7,1.1059708E-6,1.4780820E-6,4.8438781E+1,-8.7715313E-6,2.5020249E-5,9.5329806E-6,5.0000000E-1,3.9233532E-4,1.5501679E-7,5.1000000E+3,1.0000000E+0
6.9942000E+4,5.0304900E+1,1.0000000E-4,6.1802488E-2,5.0342100E-6,1.4449145E-6,5.2374659E-6,1.6014491E+1,-3.7199760E-6,-3.4177843E-7,3.7356438E-6,-1.7475060E+2,9.8058902E-7,1.1059708E-6,1.4780820E-6,4.8438781E+1,-8.7715313E-6,2.5020249E-5,9.5329806E-6,5.0000000E-1,3.9233532E-4,1.5501679E-7,5.1000000E+3,1.0000000E+0
6.9943000E+4,5.0303000E+1,1.0000000E-4,6.1735990E-2,5.0161793E-6,1.4692315E-6,5.2269203E-6,1.6325229E+1,-3.7238646E-6,-3.1984228E-7,3.7375749E-6,-1.7509092E+2,9.8439204E-7,1.0974723E-6,1.4742704E-6,4.8109070E+1,-8.8030566E-6,2.5001860E-5,9.5622521E-6,5.0000000E-1,3.9233581E-4,1.5337387E-7,5.1000000E+3,1.0000000E+0
6.9944000E+4,5.0299100E+1,1.0000000E-4,6.1736874E-2,5.0161793E-6,1.4692315E-6,5.2269203E-6,1.6325229E+1,-3.7238646E-6,-3.1984228E-7,3.7375749E-6,-1.7509092E+2,9.8439204E-7,1.0974723E-6,1.4742704E-6,4.8109070E+1,-8.8030566E-6,2.5001860E-5,9.5622521E-6,5.0000000E-1,3.9233581E-4,1.5337387E-7,5.1000000E+3,1.0000000E+0
6.9945000E+4,5.0293400E+1,1.0000000E-4,6.1721643E-2,4.9991098E-6,1.4664558E-6,5.2097593E-6,1.6348702E+1,-3.7563704E-6,-3.3127433E-7,3.7709497E-6,-1.7496012E+2,9.7630191E-7,1.1078642E-6,1.4766613E-6,4.8611984E+1,-8.7971473E-6,2.5008002E-5,9.5584337E-6,5.0000000E-1,3.9233646E-4,1.5428235E-7,5.1000000E+3,1.0000000E+0
6.9946000E+4,5.0291400E+1,1.0000000E-4,6.1722096E-2,4.9991098E-6,1.4664558E-6,5.2097593E-6,1.6348702E+1,-3.7563704E-6,-3.3127433E-7,3.7709497E-6,-1.7496012E+2,9.7630191E-7,1.1078642E-6,1.4766613E-6,4.8611984E+1,-8.7971473E-6,2.5008002E-5,9.5584337E-6,5.0000000E-1,3.9233646E-4,1.5428235E-7,5.1000000E+3,1.0000000E+0
6.9947000E+4,5.0287500E+1,1.0000000E-4,6.2297306E-2,5.0312040E-6,1.4659814E-6,5.2404308E-6,1.6244953E+1,-3.7181055E-6,-3.0657266E-7,3.7307231E-6,-1.7528640E+2,9.8682221E-7,1.1144397E-6,1.4885543E-6,4.8475517E+1,-8.7609398E-6,2.5066719E-5,9.5885387E-6,5.0000000E-1,3.9233730E-4,1.5419867E-7,5.1000000E+3,1.0000000E+0
6.9948000E+4,5.0283700E+1,1.0000000E-4,6.2298175E-2,5.0312040E-6,1.4659814E-6,5.2404308E-6,1.6244953E+1,-3.7181055E-6,-3.0657266E-7,3.7307231E-6,-1.7528640E+2,9.8682221E-7,1.1144397E-6,1.4885543E-6,4.8475517E+1,-8.7609398E-6,2.5066719E-5,9.5885387E-6,5.0000000E-1,3.9233730E-4,1.5419867E-7,5.1000000E+3,1.0000000E+0
