#T,rhoxx,Ixx
4.1965100e+00,3.5607128e-11,1.1644287e-02
4.1968700e+00,3.8912270e-11,1.1644299e-02
4.1972300e+00,3.7614748e-11,1.1644312e-02
4.1975900e+00,5.7893499e-11,1.1644375e-02
4.1979500e+00,4.3184688e-11,1.1644346e-02
4.1981600e+00,4.1237396e-11,1.1643458e-02
4.1983000e+00,3.8420681e-11,1.1644326e-02
4.1986500e+00,4.1475341e-11,1.1644362e-02
4.1990200e+00,5.8521740e-11,1.1644377e-02
4.1993800e+00,5.7803313e-11,1.1644372e-02
4.1997400e+00,4.8465394e-11,1.1644362e-02
4.2001000e+00,5.2979441e-11,1.1644404e-02
4.2002000e+00,4.7972027e-11,1.1643548e-02
4.2004600e+00,6.1561445e-11,1.1644398e-02
4.2008300e+00,4.9444156e-11,1.1644391e-02
4.2011800e+00,4.7890309e-11,1.1644374e-02
4.2015300e+00,5.5676844e-11,1.1644388e-02
4.2018800e+00,4.0808690e-11,1.1644394e-02
4.2022200e+00,3.6856098e-11,1.1644405e-02
4.2022900e+00,6.4434661e-11,1.1643554e-02
4.2025700e+00,3.8622454e-11,1.1644394e-02
4.2029200e+00,4.3083623e-11,1.1644384e-02
4.2032600e+00,4.2421343e-11,1.1644405e-02
4.2036000e+00,3.0836752e-11,1.1644423e-02
4.2039500e+00,3.9926126e-11,1.1644414e-02
4.2043000e+00,5.0023235e-11,1.1644433e-02
4.2044100e+00,4.2519113e-11,1.1643540e-02
4.2046300e+00,4.8649690e-11,1.1644449e-02
4.2049700e+00,3.7299228e-11,1.1644426e-02
4.2053100e+00,4.5898574e-11,1.1644435e-02
4.2056500e+00,3.9484868e-11,1.1644424e-02
4.2059900e+00,2.0196824e-11,1.1644430e-02
4.2063300e+00,5.1024126e-11,1.1644454e-02
4.2065500e+00,3.4640731e-11,1.1643560e-02
4.2066800e+00,3.1131604e-11,1.1644414e-02
4.2070300e+00,4.4103116e-11,1.1644477e-02
4.2073800e+00,4.3861361e-11,1.1644462e-02
4.2077300e+00,3.6719340e-11,1.1644434e-02
4.2080900e+00,4.2800305e-11,1.1644472e-02
4.2084500e+00,3.6166555e-11,1.1644479e-02
4.2087400e+00,5.4478546e-11,1.1643555e-02
4.2088200e+00,3.1874297e-11,1.1644480e-02
4.2091800e+00,4.3872325e-11,1.1644519e-02
4.2095300e+00,3.6245724e-11,1.1644504e-02
4.2099000e+00,5.0804183e-11,1.1644510e-02
4.2102600e+00,4.4981677e-11,1.1644552e-02
4.2106200e+00,5.6214134e-11,1.1644531e-02
4.2109700e+00,4.9726917e-11,1.1643549e-02
4.2113300e+00,3.5060238e-11,1.1644528e-02
4.2117000e+00,4.6252081e-11,1.1644560e-02
4.2120600e+00,3.3996615e-11,1.1644565e-02
4.2132000e+00,5.5737135e-11,1.1643585e-02
4.2154600e+00,4.5973758e-11,1.1643567e-02
4.2177700e+00,4.9685634e-11,1.1643564e-02
4.2201400e+00,4.8451163e-11,1.1643533e-02
4.2225700e+00,5.7159799e-11,1.1643574e-02
4.2250000e+00,4.4872568e-11,1.1643569e-02
4.2274800e+00,4.5056329e-11,1.1643583e-02
4.2300200e+00,4.3762266e-11,1.1643592e-02
4.2326400e+00,5.5449575e-11,1.1643638e-02
4.2353300e+00,4.8406963e-11,1.1643638e-02
4.2380600e+00,3.5238637e-11,1.1643620e-02
4.2407900e+00,6.3948057e-11,1.1643635e-02
4.2435700e+00,5.4852842e-11,1.1643612e-02
4.2464300e+00,4.7544830e-11,1.1643617e-02
4.2493600e+00,3.8868536e-11,1.1643619e-02
